year,country,Public_Debt (%GDP),Energy_Import_Dependency,Tertiary_education_attainment,Inflation_Rate,Unemployment_Variation,Worldwide_Governance_Indicators,Productivity_Variation,GDP_Growth,missing_count
2012,TTO,,0.0,,,,67.5892812,,,132
2012,TUN,,29.3821994901611,,,,54.3646141,,,132
2012,TUR,40.941,76.5045153451191,15.290227,8.89157,9.21,53.426342399999996,47.394483110308975,4.807627042,0
2012,TZA,,13.130326525429,,,,54.3062012,,,66
2012,UGA,,9.06193928084408,,,,45.8310743,,,132
2012,UKR,,31.427445048662,,,,52.1545765,,,138
2012,URY,,72.0683778077383,,,,76.2575341,,,132
2012,USA,103.352,17.518452859975,43.052437,2.069337,8.069,78.97021339999999,69.4157865942145,2.289111853,0
2012,UZB,,0.0,,,,27.414894099999998,,,132
2012,VNM,,0.0,,,,34.8633391,,,132
2012,ZAF,52.989,0.0,9.5728703,5.737971,24.727,66.267838,,2.396232384,24
2012,ZMB,,10.9560356125563,,,,53.335007399999995,,,132
2012,ZWE,,19.2453461364474,,,,29.894895299999998,,,132
2013,AGO,,0.0,,,,37.6876527,,,132
2013,ALB,,25.2004229154476,,,,55.7711841,,,138
2013,ARE,,0.0,,,,45.5420854,,,132
2013,ARG,,13.9862181852131,21.056189,34.27723,7.561,61.189000799999995,,2.405323788,48
2013,ARM,,73.6822602294154,,,,49.0785561,,,132
2013,AUS,33.929,0.0,39.539928,2.449889,5.663,83.85988549999999,74.37675177158185,2.195017002,0
2013,AUT,98.05,62.8835645832405,29.738844,2.000158,5.335,84.6125958,62.17956142130863,-0.250726284,0
2013,AZE,,0.0,,,,36.2773652,,,138
2013,BEL,118.727,87.3156036625872,35.535332,1.113096,8.425,82.5470903,66.8962089322559,0.305517408,0
2013,BGD,,17.9640543283116,,,,44.513446599999995,,,132
2013,BGR,47.963,39.0539262867083,27.49805641,0.8900936,12.941,60.3717816,20.75017464998935,,24
2013,BHR,,0.0,,,,35.556063099999996,,,132
2013,BIH,,29.7224082866732,,,,53.3868428,,,138
2013,BLR,,86.7268926963897,,,,34.5549715,,,132
2013,BOL,,0.0,,,,53.8126591,,,132
2013,BRA,76.422,15.7799289306747,13.746482,6.204311,7.174,64.30462589999999,,3.004822675,24
2013,BRN,,0.0,,,,48.3357312,,,132
2013,BWA,,45.5211931491077,,,,64.3140439,,,78
2013,CAN,92.194,0.0,52.83395385742188,0.9382919,7.168,82.4641845,58.39968426436115,2.325813561,0
2013,CHE,42.992,57.3949322962644,37.407192,-0.2173232,4.747,85.6952525,79.36491321473223,1.836123906,0
2013,CHL,19.032,65.8715584951178,21.089819,1.789556,6.089,76.8526923,5059.4375184961045,3.308508247,0
2013,CHN,,17.3260320088109,12.337416951000002,2.6,2.876,31.0798663,,7.8,48
2013,CMR,,0.0,,,,38.016785299999995,,,132
2013,COL,49.574,0.0,20.17317,2.016993,9.901,54.8880505,8458.689427305948,5.13399352,0
2013,CRI,,51.0414477078597,23.270735,5.231336,9.381,75.9115502,3327.51101898504,2.494766112,24
2013,CUB,,56.9958958850848,,,,31.122927699999998,,,102
2013,CYP,,100.0,,,15.871,75.161075,,,120
2013,CZE,55.984,27.7105784033429,20.45986,1.438298,6.953,72.8109125,276.7278811957593,-0.041812416,0
2013,DEU,83.522,64.6341861183046,28.47327,1.504722,5.231,83.6048742,60.7049262363817,0.394292277,0
2013,DNK,59.587,13.3346426580765,35.204632,0.7890718,7.241,88.7377959,291.8308922418162,1.39267392,0
2013,DOM,,93.032547561238,,,,56.603108899999995,,,66
2013,DZA,,0.0,,,,42.3840553,,,138
2013,ECU,,0.0,,,,50.5885483,,,132
2013,ESP,110.721,76.6569596302212,33.734821,1.408581,26.094,74.6541486,44.8390703567459,-1.427141939,0
2013,EST,14.732,15.849617793539,37.345535,2.780567,8.596,76.86192129999999,29.102129136284724,1.756492715,0
2013,ETH,,8.22809066332886,,,,33.6951985,,,72
2013,FIN,69.126,50.0731859122483,40.545231,1.478288,8.12,87.6526679,59.00966731158215,-0.979741028,0
2013,FRA,112.727,49.7187350576705,32.105263,0.8637155,10.295,78.3724421,62.61922815223737,0.781760866,0
2013,GAB,,0.0,,,,41.5655147,,,132
2013,GBR,99.525,50.6083317514932,41.891979,2.3,7.508,81.52312119999999,52.155561229484626,1.71846962,0
2013,GEO,,67.832308372523,,,,58.0674126,,,138
2013,GHA,,0.0,,,,65.0416767,,,132
2013,GNQ,,0.0,,,,25.4447282,,,132
2013,GRC,183.198,69.1390083334951,27.423178,-0.9212719,27.466,68.6771029,27.9574065775172,-2.272116658,0
2013,GTM,,31.635439421946,,,,51.1081517,,,132
2013,HND,,53.7773399014778,,,,48.055325599999996,,,138
2013,HRV,89.924,48.2824389621799,22.7814579,2.241667,17.231,65.8326369,26.5849255500924,,24
2013,HUN,97.229,50.0908153993331,22.505821,1.7332,9.849,68.613028,2527.984007842324,2.032169432,0
2013,IDN,30.713,0.0,9.3885174,6.4125,6.021,56.699157299999996,,5.557263689,24
2013,IND,,34.024000893281,7.908828993333334,10.90764,4.4735,62.1381958,,6.12592,48
2013,IRL,131.154,94.5990928142106,41.47068,0.5150995,13.711,80.54637029999999,67.37153869020398,2.192937584,0
2013,IRQ,,0.0,,,,39.459911,,,132
2013,ISL,127.729,20.4889143459192,34.277187,3.872275,5.841,83.8659064,4329.501931370748,3.596956986,0
2013,ISR,77.006,84.4585946143284,47.421043,1.589764,6.208,65.28203479999999,99.0492382475485,4.126886074,0
2013,ITA,142.801,79.2945394918256,16.289694,1.219992,12.149,72.7085037,51.0670022580843,-1.818074751,0
2013,JAM,,100.0,,,,65.5194054,,,114
2013,JOR,,98.2216878046669,,,,44.4412121,,,120
2013,JPN,209.531,95.6729767272549,47.311993,0.4,4.058,78.2998173,2339.6457888939176,1.997257921,0
2013,KAZ,,0.0,,,,39.4424995,,,138
2013,KEN,,20.2945654720075,,,,52.1462418,,,138
2013,KGZ,,57.6044380421125,,,,48.9664001,,,132
2013,KWT,,0.0,,,,49.322244999999995,,,108
2013,LBN,,100.0,,,,50.213725499999995,,,42
2013,LBY,,0.0,,,,42.6449037,,,132
2013,LKA,,54.4646396877193,,,,45.360628399999996,,,108
2013,LTU,48.234,78.0119841764997,35.19833,1.047479,11.77,72.0562332,28.505426746272075,4.046915411,0
2013,LUX,28.172,100.0,40.673241,1.73404,5.848,85.1513784,97.2646474083003,3.171687308,0
2013,LVA,47.49,60.4800633921398,31.011995,-0.02945478,11.867,69.1848851,24.400186408699803,2.096094344,0
2013,MAR,,99.6610359699752,,,,44.4695837,,,138
2013,MDA,,82.4263446204606,,,,55.6493878,,,132
2013,MEX,49.366,0.0,16.20183,3.80639,4.943,59.307306399999995,105.29832186644249,0.852101559,0
2013,MKD,,46.8787427084502,,,28.996,54.9348259,,,115
2013,MLT,,100.0,,,6.106,78.05787169999999,,,120
2013,MMR,,0.0,,,,32.350191699999996,,,132
2013,MNE,,23.6995346344078,,,,59.8086127,,,114
2013,MNG,,0.0,,,,58.3568863,,,132
2013,MOZ,,0.0,,,,50.3088936,,,132
2013,MYS,,0.0,,,,49.889812199999994,,,132
2013,NAM,,76.6755058875525,,,,62.699062999999995,,,132
2013,NER,,0.0,,,,51.613942099999996,,,108
2013,NGA,,0.0,,,,45.1813206,,,132
2013,NIC,,42.7356759563787,,,,46.5118581,,,132
2013,NLD,78.533,28.8439214474299,34.523254,2.506899,8.187,86.90611849999999,64.49786554695535,-0.032106723,0
2013,NOR,36.236,0.0,39.770252,2.120486,3.423,89.842231,457.9509688651924,1.272885122,0
2013,NPL,,16.9262746721704,,,,50.3073218,,,132
2013,NZL,42.339,24.3582415135781,35.628941,1.134418,5.839,87.7578403,53.64783650539847,2.131146744,0
2013,OMN,,0.0,,,,44.5266628,,,132
2013,PAK,,23.7426301554015,,,,40.5259631,,,132
2013,PAN,,100.0,,,,63.2950928,,,132
2013,PER,,0.0,32.44971085,,3.941,60.4225825,,,96
2013,PHL,,43.9797805761775,,,,55.8008385,,,132
2013,POL,66.864,26.501210908399,25.755669,0.9,10.326,73.4277212,48.96177573235377,0.684255098,0
2013,PRT,139.982,78.7824309158989,19.307142,0.2744167,17.152,77.28566889999999,32.95611455598235,-0.984106732,0
2013,PRY,,0.0,,,,53.1504961,,,138
2013,QAT,,0.0,,,,42.982682499999996,,,126
2013,ROU,47.749,18.2976206313665,17.160242,,7.096,61.8084261,38.580683223193354,,48
2013,RUS,,0.0,,6.753717,5.478,42.1805381,,1.755422064,66
2013,SAU,,0.0,,3.529956,,26.0362826,,2.945637892,96
2013,SDN,,1.1299043578599,,,,25.1427262,,,132
2013,SEN,,58.4798591295854,,,,56.6149966,,,138
2013,SGP,,100.0,,,,62.107496399999995,,,138
2013,SLV,,52.7178205566494,,,,55.1653337,,,132
2013,SRB,,24.1746930961234,,,,59.358957999999994,,,138
2013,SSD,,0.0,,,,31.8606943,,,66
2013,SUR,,9.55180014695067,,,,63.308743,,,138
2013,SVK,65.504,57.6004806670878,19.87734,1.400474,14.216,73.3273164,30.350680904522598,0.703323545,0
2013,SVN,80.427,47.3067695838114,27.880541,1.769201,10.103,72.2603262,34.189028426034,-0.823777369,0
2013,SWE,51.076,34.0046385923583,37.034386,-0.04429297,8.027,88.79555239999999,330.8788577608609,1.137649057,0
2013,SWZ,,19.1163098288832,,,,35.5763205,,,132
2013,SYR,,43.0564205248677,,,,21.727652799999998,,,132
2013,TCD,,0.0,,,,34.805969399999995,,,114
2013,THA,,43.0405417053826,,,,49.1454454,,,138
2013,TJK,,27.9862518016792,,,,36.258829999999996,,,132
2013,TKM,,0.0,,,,25.6350975,,,132
2013,TTO,,0.0,,,,67.080034,,,132
2013,TUN,,33.2000054980551,,,,54.774279099999994,,,132
2013,TUR,34.284,76.7082026488658,15.907355,7.49309,9.714,51.5118589,51.31324287734603,8.488256835,0
2013,TZA,,14.0498067023442,,,,53.680951099999994,,,66
2013,UGA,,8.64967955515242,,,,44.818290999999995,,,132
2013,UKR,,27.0329941513733,,,,50.7692738,,,138
2013,URY,,55.3855952609039,,,,77.04570799999999,,,132
2013,USA,104.69,14.4330808261608,43.910252,1.464833,7.375,77.2611111,70.4472908145923,2.117828634,0
2013,UZB,,0.0,,,,29.251144999999998,,,132
2013,VNM,,0.0,,,,35.628932999999996,,,132
2013,ZAF,54.244,0.0,12.632441,5.780169,24.562,66.1346616,,2.485468009,24
2013,ZMB,,10.7465305839703,,,,54.056141399999994,,,132
2013,ZWE,,20.5639652842472,,,,31.5811936,,,132
2014,AGO,,0.0,,,,37.0648827,,,132
2014,ALB,,28.9119530198608,,,,58.5717241,,,138
2014,ARE,,0.0,,,,45.6850878,,,132
2014,ARG,,14.0678103429199,20.534544,34.27723,7.561,62.192376499999995,,-2.512615328,48
2014,ARM,,71.6592288400781,,,,50.3107873,,,132
2014,AUS,38.063,0.0,41.901855,2.487923,6.078,83.6972559,75.07531319957185,2.530910622,0
2014,AUT,105.613,67.4888818013271,29.904896,1.605806,5.62,83.60309769999999,62.715590758724275,0.755799021,0
2014,AZE,,0.0,,,,36.5600076,,,138
2014,BEL,130.739,89.7058610236848,36.855022,0.3400028,8.523,82.51924389999999,68.37390504148148,1.765540381,0
2014,BGD,,19.6289634401405,,,,43.045446399999996,,,132
2014,BGR,67.873,35.7151926776029,27.49805641,-1.418184,11.424,60.6926827,21.159266250442776,,24
2014,BHR,,0.0,,,,36.0226094,,,132
2014,BIH,,28.2127054550378,,,,54.0517221,,,138
2014,BLR,,87.7673818176471,,,,36.0591669,,,132
2014,BOL,,0.0,,,,55.107113399999996,,,132
2014,BRA,78.602,14.2246121049324,14.321353,6.32904,6.878,64.2886513,,0.503955745,24
2014,BRN,,0.0,,,,48.4523923,,,132
2014,BWA,,37.3359617938416,,,,62.910305799999996,,,78
2014,CAN,93.158,0.0,53.40986251831055,1.906636,7.037,81.71147069999999,60.54905224225393,2.873466778,0
2014,CHE,42.926,53.8501657501094,38.428497,-0.01320254,4.826,85.40031979999999,80.29269048945592,2.54342348,0
2014,CHL,22.375,67.2508288416277,21.782508999999997,4.718675,6.498,77.03946479999999,5272.592600656166,1.792649471,0
2014,CHN,,17.5411749363193,13.222831168,2.0,2.876,32.9618757,,7.5,48
2014,CMR,,0.0,,,,39.988591199999995,,,132
2014,COL,49.574,0.0,21.273142,2.898838,9.397,55.8546972,8767.270820645315,4.499030001,0
2014,CRI,,52.250373139599,23.535925,4.519201,9.62,76.8298148,3507.3014245789172,3.542109878,24
2014,CUB,,54.1860434275207,,,,31.850945399999997,,,102
2014,CYP,,100.0,,,16.088,74.95910669999999,,,120
2014,CZE,54.819,30.2869253490595,21.51013,0.3439886,6.108,73.6817786,283.2624067807858,2.245212199,0
2014,DEU,83.445,64.0352360163442,27.057884,0.9067971,4.976,84.03530599999999,61.94105385683282,2.177455675,0
2014,DNK,63.791,13.4603915162663,35.800922,0.5640205,6.825,86.3617245,297.66920919338855,1.27799951,0
2014,DOM,,93.5653124204434,,,,57.6504263,,,66
2014,DZA,,0.0,,,,44.1619792,,,138
2014,ECU,,0.0,,,,51.2998915,,,132
2014,ESP,123.066,80.0508023280079,34.678776,-0.1511149,24.441,75.3333607,45.24259782928985,1.520392419,0
2014,EST,14.689,12.4656597835761,37.499954,-0.1061751,7.321,78.16046949999999,30.2505201214853,3.322790202,0
2014,ETH,,9.15951375750628,,,,34.063412299999996,,,72
2014,FIN,76.284,50.2608112384787,41.776676,1.0412,8.531,87.455028,59.5901339336938,-0.478068319,0
2014,FRA,120.963,47.8595723488972,33.539047,0.5077588,10.28,78.039137,63.51220088800645,0.997832947,0
2014,GAB,,0.0,,,,41.3681969,,,132
2014,GBR,109.116,49.7431680511659,42.217449,1.5,6.235,81.0109896,52.93412186422515,3.160173493,0
2014,GEO,,71.0189832222526,,,,60.9874036,,,138
2014,GHA,,0.0,,,,64.65670589999999,,,132
2014,GNQ,,0.0,,,,26.1729822,,,132
2014,GRC,184.325,72.9934014680342,28.105659,-1.312242,26.491,68.91946159999999,27.8800537220186,0.792224769,0
2014,GTM,,33.3916020541738,,,,51.308740699999994,,,132
2014,HND,,51.9491680699397,,,,47.0324294,,,138
2014,HRV,97.658,45.0191091902704,22.7814579,-0.2083333,17.209,66.23060319999999,26.087274683631126,,24
2014,HUN,100.559,59.731732642703,23.356073,-0.2275663,7.51,65.83182479999999,2553.305448782581,4.334354183,0
2014,IDN,30.713,0.0,9.6783018,6.394926,5.822,56.837447999999995,,5.006668426,24
2014,IND,,36.5423025911346,8.714810386666667,6.353195,5.3260000000000005,61.483189599999996,,6.96291,48
2014,IRL,122.619,91.2791791106531,40.967049,0.1909164,11.833,80.6613459,71.2536169820232,9.385793374,0
2014,IRQ,,0.0,,,,38.5912905,,,132
2014,ISL,121.717,20.4889143459192,35.608643,2.044619,5.404,82.9094181,4412.527453051112,1.913816107,0
2014,ISR,77.72,76.5747635339105,48.53273,0.4675573,5.89,65.20424849999999,100.5455368083446,3.996527032,0
2014,ITA,154.841,78.3881613742621,16.910578,0.2410575,12.683,73.9186643,51.289467880046175,-0.001427755,0
2014,JAM,,100.0,,,,66.2872798,,,114
2014,JOR,,100.0,,,,45.091536399999995,,,120
2014,JPN,217.044,95.5684274026895,48.185074,2.7,3.612,78.4535539,2362.803238000981,0.9059339,0
2014,KAZ,,0.0,,,,40.9561305,,,138
2014,KEN,,21.1708175518378,,,,53.422969599999995,,,138
2014,KGZ,,54.1018983122215,,,,51.2694914,,,132
2014,KWT,,0.0,,,,49.3499917,,,108
2014,LBY,,0.0,,,,38.0303952,,,132
2014,LKA,,58.7543860064217,,,,44.6894937,,,108
2014,LTU,52.906,76.530231634996,36.668087,0.103758,10.698,72.4091796,29.218569045994524,3.772542639,0
2014,LUX,29.055,100.0,45.935593,0.628544,5.852,84.6404213,98.57835160696351,2.62308644,0
2014,LVA,52.737,43.7073884740466,30.230137,0.6204923,10.846,70.2553846,25.329197613105926,2.094963668,0
2014,MAR,,100.0,,,,45.1328737,,,138
2014,MDA,,81.7846882750588,,,,56.259087,,,132
2014,MEX,50.074,0.0,15.996383,4.018617,4.831,57.8848529,109.425659986706,2.503763504,0
2014,MKD,,51.7652274137777,,,28.03,53.6878471,,,115
2014,MLT,,100.0,,,5.725,77.376302,,,120
2014,MMR,,0.0,,,,33.3784507,,,132
2014,MNE,,30.4145738061324,,,,60.251844,,,114
2014,MNG,,0.0,,,,59.994974,,,132
2014,MOZ,,0.0,,,,50.1373132,,,132
2014,MYS,,0.0,,,,49.6764394,,,132
2014,NAM,,74.6640357564613,,,,64.0992376,,,132
2014,NER,,0.0,,,,52.0635548,,,108
2014,NGA,,0.0,,,,45.7706872,,,132
2014,NIC,,39.8310600012076,,,,45.9894245,,,132
2014,NLD,82.802,38.1350374503021,35.290047,0.9760351,8.318,86.8776262,65.16206294414229,1.612447495,0
2014,NOR,34.49,0.0,41.757915,2.041703,3.484,89.1198805,461.5950191157348,2.095192873,0
2014,NPL,,18.5397668336717,,,,51.2401432,,,132
2014,NZL,42.138,22.4295080030713,35.628941,1.227513,5.429,86.8164129,53.79409136751018,3.787637084,0
2014,OMN,,0.0,,,,44.5054393,,,132
2014,PAK,,26.3454371170871,,,,41.5963786,,,132
2014,PAN,,100.0,,,,64.7097157,,,132
2014,PER,,0.0,32.44971085,,3.519,60.6914015,,,96
2014,PHL,,43.8392582610698,,,,58.180910999999995,,,132
2014,POL,71.568,29.6785766174547,26.995474,-0.025,8.99,75.5295216,49.9426939190199,3.920479411,0
2014,PRT,149.779,77.4389528455581,21.72454071044922,-0.2781534,14.526,79.1927558,32.739667955915124,0.741391175,0
2014,PRY,,0.0,,,,53.5347283,,,138
2014,QAT,,0.0,,,,42.7030749,,,126
2014,ROU,49.312,16.7184828406556,17.160242,,6.802,64.3731446,40.37910332863845,,48
2014,RUS,,0.0,,7.823416,5.156,42.9272626,,0.736267283,66
2014,RWA,,8.45766393736126,,,,42.7665162,,,126
2014,SAU,,0.0,,2.239167,,26.0994718,,4.024671584,96
2014,SDN,,2.03565335820073,,,,25.762004599999997,,,132
2014,SEN,,59.9951415180977,,,,57.782829199999995,,,138
2014,SGP,,100.0,,,,62.446953699999995,,,138
2014,SLV,,56.109940109749,,,,57.685434799999996,,,132
2014,SRB,,28.1570392598149,,,,59.047989599999994,,,138
2014,SSD,,0.0,,,,30.2908926,,,66
2014,SUR,,14.568951491063,,,,62.9539553,,,138
2014,SVK,67.924,59.7953254868921,20.379578,-0.07616533,13.18,73.09650409999999,30.944711582598025,2.707951514,0
2014,SVN,101.14,44.8245997036697,28.600916,0.1993438,9.668,71.5216354,34.668487110770826,2.762833196,0
2014,SWE,57.447,34.1036106348048,38.700306,-0.1796385,7.931,87.5614466,335.96150854923303,2.295788416,0
2014,SWZ,,22.699617386941,,,,34.7846286,,,132
2014,SYR,,57.9285386226465,,,,23.150750499999997,,,132
2014,THA,,44.024030705902,,,,41.625826499999995,,,138
2014,TJK,,32.1115058553733,,,,35.648275,,,132
2014,TKM,,0.0,,,,26.1961853,,,132
2014,TTO,,0.0,,,,66.8636963,,,132
2014,TUN,,39.1507232851142,,,,59.287558399999995,,,132
2014,TUR,33.234,78.733472872237,16.693634,8.854572,9.902,48.3717566,52.41529979835135,4.600794538,0
2014,TZA,,13.0339917186018,,,,53.921356499999995,,,66
2014,UGA,,8.90325997173746,,,,45.3569196,,,132
2014,UKR,,25.9620798341884,,,,53.555204499999995,,,138
2014,URY,,49.8373126804455,,,,76.9866406,,,132
2014,USA,104.733,11.6957018790028,44.224617,1.622223,6.167,77.8551578,71.45818014039985,2.523821217,0
2014,UZB,,0.0,,,,29.984536,,,132
2014,VNM,,0.0,,,,36.4178594,,,132
2014,ZAF,57.999,0.0,12.759739,6.13283,24.89,66.5991409,,1.413826451,24
2014,ZMB,,10.1213113599549,,,,53.827881,,,132
2014,ZWE,,18.1585780491634,,,,32.264573,,,132
2015,AGO,,0.0,,,,36.646119899999995,,,132
2015,ALB,,12.696461784444,,,,58.1856874,,,138
2015,ARE,,0.0,,,,45.0842203,,,132
2015,ARG,,13.5477809878759,20.78649903,34.27723,7.561,63.2869611,,2.731159839,48
2015,ARM,,67.6293163476974,,,,50.661152099999995,,,132
2015,AUS,39.844,0.0,42.888756,1.508367,6.055,84.05763739999999,75.36614553406532,2.301805489,0
2015,AUT,103.842,62.1474208451196,30.550726,0.8965653,5.723,83.9174984,64.46506137404795,1.303523534,0
2015,AZE,,0.0,,,,36.069138099999996,,,138
2015,BEL,127.426,95.2722551348913,36.857422,0.5614291,8.482,83.4984434,69.42322745990053,1.474142011,0
2015,BGD,,20.4002085391355,,,,41.4991172,,,132
2015,BGR,63.503,37.1318138028411,27.49805641,-0.1046333,9.143,61.0875091,21.9294793008523,,24
2015,BHR,,0.0,,,,37.9236213,,,132
2015,BIH,,33.7088994867392,,,,53.1364399,,,138
2015,BLR,,84.9599278749202,,,,35.9171499,,,132
2015,BOL,,0.0,,,,54.0587581,,,132
2015,BRA,85.994,8.61387332542045,14.794608,9.029902,8.729,64.9224025,,-3.545763397,24
2015,BRN,,0.0,,,,46.980810999999996,,,132
2015,BWA,,34.9296848455718,,,,61.578846,,,78
2015,CAN,99.652,0.0,54.97923278808594,1.125241,6.982,84.5437007,59.93290351659452,0.649971004,0
2015,CHE,42.867,56.4345660140979,39.782719,-1.143909,4.801,85.41250149999999,79.90128306655348,1.454503249,0
2015,CHL,24.293,68.1847796488233,22.475199,4.348773,6.332,76.5716741,5401.635112268392,2.1519425,0
2015,CHN,,16.7064227414127,14.108245385,1.4,2.876,32.4786757,,7.0,48
2015,CMR,,0.0,,,,39.7021454,,,132
2015,COL,49.574,0.0,21.34918785,4.989829,9.19,57.143398499999996,8946.296227764777,2.955901375,0
2015,CRI,,50.8986034627929,23.136086,0.801982,9.613,77.1279242,3686.611668181431,3.652080968,24
2015,CUB,,54.8396250733803,,,,32.378517699999996,,,102
2015,CYP,,100.0,,,14.91,74.5414851,,,120
2015,CZE,51.955,32.1172947810533,22.186741,0.3093646,5.048,74.12534939999999,298.42997252898965,4.958758489,0
2015,DEU,79.215,64.435449668835,27.638235,0.514421,4.624,84.70839219999999,62.63316947539217,1.663006635,0
2015,DNK,58.068,14.4191495891963,36.565422,0.4520341,6.082,88.4046798,301.6196886235072,2.104413741,0
2015,DOM,,95.3565824538657,,,,56.633509,,,66
2015,DZA,,0.0,,,,44.1474398,,,138
2015,ECU,,0.0,,,,49.7402114,,,132
2015,ESP,120.046,80.0358808031651,35.081161,-0.5003657,22.057,76.0518361,45.786050576638225,4.060957462,0
2015,EST,13.384,12.008668176882,38.030697,-0.492326,6.164,78.8819589,30.07480235542895,1.838155074,0
2015,ETH,,9.36081748178678,,,,33.842063599999996,,,72
2015,FIN,80.375,48.5424894093918,42.742619,-0.207932,9.265,88.9116954,60.18189333136685,0.466503518,0
2015,FRA,121.554,47.5840193835437,34.085361,0.03751438,10.351,78.3723529,64.33736507941963,1.066754748,0
2015,GAB,,0.0,,,,41.298978,,,132
2015,GBR,108.796,40.2775678357428,44.197987,0.4,5.252,82.45158099999999,53.70297856992678,2.140405611,0
2015,GEO,,73.8338314892229,,,,61.3634638,,,138
2015,GHA,,0.0,,,,63.6349404,,,132
2015,GNQ,,0.0,,,,26.094987699999997,,,132
2015,GRC,185.291,79.0743652188211,29.057495,-1.735902,24.897,68.5275896,28.879175507432976,-0.228301491,0
2015,GTM,,39.1754535594274,,,,51.71291,,,132
2015,HND,,43.6751771436639,,,,46.292098599999996,,,138
2015,HRV,101.095,49.6289245080827,22.7814579,-0.4583333,16.15,67.0648751,27.37854699057035,,24
2015,HUN,98.798,53.8368549697642,24.242552,-0.06164468,6.627,64.8981107,2624.481744608157,3.65981484,0
2015,IDN,30.713,0.0,10.567531,6.363121,5.99,58.356548499999995,,4.8763223,24
2015,IND,,37.2827822095164,9.52079178,5.872427,6.1785,62.0542118,,7.48005,48
2015,IRL,89.383,95.2315814260317,42.806118,-0.3309598,9.869,81.2097304,90.03607501074663,24.623985534,0
2015,IRQ,,0.0,,,,38.1866574,,,132
2015,ISL,102.085,20.4889143459192,36.97718,1.633058,4.501,83.4046055,4609.564751583532,3.7685903,0
2015,ISR,78.503,76.7988039122038,48.824478,-0.6173426,5.251,65.311432,101.72949327675887,1.964983817,0
2015,ITA,155.859,79.5879551148895,17.546457,0.03878675,11.896,74.7209854,51.53800745506485,0.885656472,0
2015,JAM,,100.0,,,,67.169603,,,114
2015,JOR,,100.0,,,,46.174973699999995,,,120
2015,JPN,220.698,94.8396264266997,49.541573,0.8,3.349,77.439983,2435.2108371925406,1.799995443,0
2015,KAZ,,0.0,,,,43.004810899999995,,,138
2015,KEN,,21.5157568218046,,,,52.192105399999996,,,138
2015,KGZ,,64.6862607464469,,,,52.5021585,,,132
2015,KWT,,0.0,,,,49.3808048,,,108
2015,LBY,,0.0,,,,36.4481107,,,132
2015,LKA,,56.8569021007135,,,,50.076906799999996,,,108
2015,LTU,53.196,77.6835497527366,38.724106,-0.8840974,9.12,72.63526449999999,29.163102973767774,2.832806305,0
2015,LUX,29.134,100.0,39.794865,0.4747432,6.669,85.03863609999999,98.92435155108002,2.268364645,0
2015,LVA,47.809,55.5329590910619,31.591949,0.1742414,9.873,70.0312617,26.4706890079453,3.783363159,0
2015,MAR,,96.0366529395705,,,,45.5432686,,,138
2015,MDA,,82.5738698191325,,,,55.7249705,,,132
2015,MEX,52.464,0.0,16.278801,2.720641,4.336,55.713228099999995,110.7683699168575,2.702323426,0
2015,MKD,,52.5244072524406,,,26.068,52.408724899999996,,,115
2015,MLT,,100.0,,,5.379,77.6273822,,,120
2015,MMR,,0.0,,,,34.4122457,,,132
2015,MNE,,30.5421427546972,,,,60.2857813,,,114
2015,MNG,,0.0,,,,59.8995259,,,132
2015,MOZ,,0.0,,,,49.7449284,,,132
2015,MYS,,0.0,,,,49.077325699999996,,,132
2015,NAM,,77.5412849185528,,,,64.6001869,,,132
2015,NER,,0.0,,,,51.911192199999995,,,108
2015,NGA,,0.0,,,,47.802782199999996,,,132
2015,NIC,,46.1907119642496,,,,44.137692699999995,,,132
2015,NLD,78.844,58.819996608432,36.441593,0.6002482,7.866,88.2134931,66.12141143096437,2.121038661,0
2015,NOR,39.977,0.0,42.706734,2.171137,4.296,90.34835749999999,459.83229793014215,2.044311848,0
2015,NPL,,16.8423490088295,,,,51.1586551,,,132
2015,NZL,41.788,23.8782747862112,34.040531,0.2927033,5.415,88.153218,55.0124701905983,3.64711658,0
2015,OMN,,0.0,,,,45.6046446,,,132
2015,PAK,,29.0045925555989,,,,42.267891299999995,,,132
2015,PAN,,100.0,,,,65.6403948,,,132
2015,PER,,0.0,32.44971085,,3.431,61.623522799999996,,,96
2015,PHL,,49.3367264630033,,,,57.3640821,,,132
2015,POL,69.985,30.1532074780427,27.747267,-0.9333333,7.501,74.2201482,51.50995084233097,4.431780655,0
2015,PRT,147.901,84.2773216677394,22.87545394897461,0.4879386,12.905,79.6168079,32.8466571397416,1.589797865,0
2015,PRY,,0.0,,,,54.300957499999996,,,138
2015,QAT,,0.0,,,,42.6039811,,,126
2015,ROU,47.29,16.7628336345383,17.160242,,6.812,66.1707377,42.7979092031713,,48
2015,RUS,,0.0,,15.5344,5.567,42.6871599,,-1.972719253,66
2015,RWA,,9.1290513498151,,,,42.7296997,,,126
2015,SAU,,0.0,,1.204692,,29.0988331,,4.655123167,96
2015,SDN,,4.16987024694937,,,,25.742678299999998,,,132
2015,SEN,,68.9810729727345,,,,58.994951799999996,,,138
2015,SGP,,100.0,,,,62.5355145,,,138
2015,SLV,,58.3988681990275,,,,55.9485841,,,132
2015,SRB,,27.8417033393736,,,,58.8233259,,,138
2015,SSD,,0.0,,,,29.313483599999998,,,66
2015,SUR,,4.53007029419422,,,,59.6366823,,,138
