year,country,R&D expenditure (%GDP),trust_in_institutions,Public_Debt (%GDP),Energy_Import_Dependency,Tertiary_education_attainment
1996,ECU,,,,,
1998,ECU,,,,,
2000,ECU,,,,,
2002,ECU,,,,,
2003,ECU,,,,,
2004,ECU,,,,,
2005,ECU,,,,,
2006,ECU,,,,,
2007,ECU,,,,,
2008,ECU,,,,,
2009,ECU,,,,,
2010,ECU,,,,,
2011,ECU,,,,,
2012,ECU,,,,,
2013,ECU,,,,,
2014,ECU,,,,,
2015,ECU,,,,,
2016,ECU,,,,,
2017,ECU,,,,,
2018,ECU,,,,,
1996,ESP,,,,,
1998,ESP,,,,,
2000,ESP,5.200754392,37.4,42.274,76.797,22.704889
2002,ESP,2.755456116,37.4,42.274,78.642,24.921057
2003,ESP,2.939289595,37.4,42.274,76.738,25.625629
2004,ESP,3.11453148,37.4,42.274,77.652,26.748661
2005,ESP,3.551130703,37.4,42.274,81.534,28.518797
2006,ESP,4.043438861,37.4,42.274,81.304,28.809401
2007,ESP,3.53359131,37.4,42.274,79.56,29.27644
2008,ESP,0.767250809,37.4,47.561,81.605,29.519304
2009,ESP,-3.768214302,37.4,62.442,79.549,29.989544
2010,ESP,0.09421003,37.4,67.099,77.003,31.016668
2011,ESP,-0.639920076,37.4,77.978,76.012,31.91456
2012,ESP,-2.865287561,37.4,96.7,72.798,32.649994
2013,ESP,-1.427141939,37.4,110.721,69.997,33.734821
2014,ESP,1.520392419,37.4,123.066,72.557,34.678776
2015,ESP,4.060957462,37.4,120.046,72.741,35.081161
2016,ESP,2.915066248,37.4,119.926,71.486,35.693489
2017,ESP,2.896042079,37.4,118.283,73.886,36.351273
2018,ESP,2.395411245,37.4,116.649,73.613,37.252804
2019,ESP,1.961258924,37.4,119.628,75.034,38.596992
2020,ESP,-10.940140876,37.4,146.591,67.892,39.68692
2021,ESP,6.683144205,37.4,139.261,69.38,40.35580826
2022,ESP,6.370400131,37.4,113.484,74.202,41.112835
2023,ESP,2.460778009,37.4,111.205,68.261,41.44420624
2024,ESP,3.455254056,37.4,108.904,68.871,42.25973892211914
2000,EST,10.087636844,13.9,7.301,33.989,28.669167
2002,EST,6.933000697,13.9,7.301,32.107,29.358723
2003,EST,7.596303269,13.9,7.301,29.764,29.649635
2004,EST,6.800699368,13.9,7.301,30.11,30.712088
2005,EST,9.523052565,13.9,7.301,26.878,33.025089
2006,EST,9.762571701,13.9,7.301,30.03,33.118874
2007,EST,7.570921189,13.9,7.301,24.288,33.146008
2008,EST,-5.125313131,13.9,8.583,27.215,34.176804
2009,EST,-14.63022023,13.9,13.4,27.175,36.065544
2010,EST,2.449747119,13.9,13.182,14.68,35.423084
2011,EST,7.606975595,13.9,10.866,13.646,36.889767
2012,EST,3.672019525,13.9,14.369,20.648,37.605877
2013,EST,1.756492715,13.9,14.732,14.522,37.345535
2014,EST,3.322790202,13.9,14.689,11.562,37.499954
2015,EST,1.838155074,13.9,13.384,11.182,38.030697
2016,EST,3.09301917,13.9,13.781,8.069,38.756851
2017,EST,5.634672413,13.9,13.286,4.584,39.663879
2018,EST,3.699694693,13.9,13.089,1.229,41.130722
2019,EST,3.726650988,13.9,13.831,4.724,41.368298
2020,EST,-2.883809565,13.9,25.172,10.528,42.209454
2021,EST,8.254883957,13.9,25.084,1.412,41.226608
2022,EST,-1.226170818,31.300000000000004,26.31,6.159,42.100475
2023,EST,-2.744220557,48.7,28.847,3.471,41.58761978
2024,EST,-0.090040308,48.7,33.012,4.622,42.54973220825195
2000,FIN,5.753634552,61.5,41.088,55.475,32.614372
2002,FIN,1.687298393,61.5,41.088,52.36,32.989845333333335
2003,FIN,2.011766939,61.5,41.088,59.095,33.177582
2004,FIN,4.005315615,61.5,41.088,54.731,34.184566
2005,FIN,2.777777778,61.5,41.088,54.459,34.629433
2006,FIN,4.019493274,61.5,41.088,54.073,35.141739
2007,FIN,5.31317825,61.5,41.088,53.32,36.357056
2008,FIN,0.783959472,61.5,40.325,54.483,36.583557
2009,FIN,-8.075885397,61.5,51.636,54.795,37.268574
2010,FIN,3.167735645,61.5,58.016,48.852,38.146343
2011,FIN,2.389410792,61.5,61.005,53.897,39.318207
2012,FIN,-1.523297075,61.5,68.257,47.103,39.661289
2013,FIN,-0.979741028,61.5,69.126,49.64,40.545231
2014,FIN,-0.478068319,61.5,76.284,49.89,41.776676
2015,FIN,0.466503518,61.5,80.375,47.901,42.742619
2016,FIN,2.571934232,61.5,81.128,46.104,43.59526443
2017,FIN,3.303370161,61.5,78.47,43.868,44.304253
2018,FIN,1.19297773,61.5,75.754,45.23,45.188133
2019,FIN,1.349738438,61.5,75.626,42.894,45.93438
2020,FIN,-2.49103621,61.5,87.225,43.031,47.874241
2021,FIN,2.676346592,61.5,82.097,37.933,42.33107
2022,FIN,0.763041672,50.55,74.64,40.919,42.63704681
2023,FIN,-1.28930067,39.6,80.116,29.709,42.53651428
2024,FIN,0.374564766,39.6,85.319,32.973,42.7156982421875
1996,FRA,,,,,
1996,FRA,,,,,
1996,FRA,,,,,
1998,FRA,,,,,
1998,FRA,,,,,
1998,FRA,,,,,
2000,FRA,4.141053492,53.0,77.26,51.275,21.58481
2000,FRA,4.141053492,53.0,77.26,51.275,21.58481
2000,FRA,4.141053492,53.0,77.26,51.275,21.58481
2002,FRA,1.06774458,53.0,77.26,50.817,23.98011
2002,FRA,1.06774458,53.0,77.26,50.817,23.98011
2002,FRA,1.06774458,53.0,77.26,50.817,23.98011
2003,FRA,0.96782166,53.0,77.26,50.665,23.917387
2003,FRA,0.96782166,53.0,77.26,50.665,23.917387
2003,FRA,0.96782166,53.0,77.26,50.665,23.917387
2004,FRA,2.86825405,53.0,77.26,50.86,24.383652
2004,FRA,2.86825405,53.0,77.26,50.86,24.383652
2004,FRA,2.86825405,53.0,77.26,50.86,24.383652
2005,FRA,1.888569648,53.0,77.26,51.698,25.425774
2005,FRA,1.888569648,53.0,77.26,51.698,25.425774
2005,FRA,1.888569648,53.0,77.26,51.698,25.425774
2006,FRA,2.714058235,53.0,77.26,51.518,26.183411
2006,FRA,2.714058235,53.0,77.26,51.518,26.183411
2006,FRA,2.714058235,53.0,77.26,51.518,26.183411
2007,FRA,2.53043469,53.0,77.26,50.42,26.646099
2007,FRA,2.53043469,53.0,77.26,50.42,26.646099
2007,FRA,2.53043469,53.0,77.26,50.42,26.646099
2008,FRA,0.380166941,53.0,83.411,50.748,27.233906
2008,FRA,0.380166941,53.0,83.411,50.748,27.233906
2008,FRA,0.380166941,53.0,83.411,50.748,27.233906
2009,FRA,-2.824555998,53.0,97.951,50.652,28.588057
2009,FRA,-2.824555998,53.0,97.951,50.652,28.588057
2009,FRA,-2.824555998,53.0,97.951,50.652,28.588057
2010,FRA,2.000329443,53.0,101.194,48.668,29.006897
2010,FRA,2.000329443,53.0,101.194,48.668,29.006897
2010,FRA,2.000329443,53.0,101.194,48.668,29.006897
2011,FRA,2.437576537,53.0,103.391,49.012,29.767
2011,FRA,2.437576537,53.0,103.391,49.012,29.767
2011,FRA,2.437576537,53.0,103.391,49.012,29.767
2012,FRA,0.183830871,53.0,111.394,48.133,30.856123
2012,FRA,0.183830871,53.0,111.394,48.133,30.856123
2012,FRA,0.183830871,53.0,111.394,48.133,30.856123
2013,FRA,0.781760866,53.0,112.727,47.934,32.105263
2013,FRA,0.781760866,53.0,112.727,47.934,32.105263
2013,FRA,0.781760866,53.0,112.727,47.934,32.105263
2014,FRA,0.997832947,53.0,120.963,46.215,33.539047
2014,FRA,0.997832947,53.0,120.963,46.215,33.539047
2014,FRA,0.997832947,53.0,120.963,46.215,33.539047
2015,FRA,1.066754748,53.0,121.554,45.895,34.085361
2015,FRA,1.066754748,53.0,121.554,45.895,34.085361
2015,FRA,1.066754748,53.0,121.554,45.895,34.085361
2016,FRA,0.860035339,53.0,124.916,47.327,34.582485
2016,FRA,0.860035339,53.0,124.916,47.327,34.582485
2016,FRA,0.860035339,53.0,124.916,47.327,34.582485
2017,FRA,2.083610545,53.0,124.781,48.703,35.213791
2017,FRA,2.083610545,53.0,124.781,48.703,35.213791
2017,FRA,2.083610545,53.0,124.781,48.703,35.213791
2018,FRA,1.645912865,53.0,122.765,46.735,36.897491
2018,FRA,1.645912865,53.0,122.765,46.735,36.897491
2018,FRA,1.645912865,53.0,122.765,46.735,36.897491
2019,FRA,2.027442308,53.0,122.844,47.584,37.904724
2019,FRA,2.027442308,53.0,122.844,47.584,37.904724
2019,FRA,2.027442308,53.0,122.844,47.584,37.904724
2020,FRA,-7.440645899,53.0,144.473,44.424,39.717316
2021,FRA,6.882337834,53.0,136.655,44.036,40.703068
2022,FRA,2.716766678,51.85,115.382,51.819,41.64321136
2023,FRA,1.439210959,50.7,116.269,44.773,42.43151093
2024,FRA,1.190467983,50.7,116.683,41.672,43.35744094848633
1996,GBR,,,,,
1998,GBR,,,,,
2000,GBR,4.524380763,34.8,50.333,,25.683083
2002,GBR,1.709027368,34.8,50.333,,26.840527
2003,GBR,3.218516082,34.8,50.333,,27.998173
2004,GBR,2.32601855,34.8,50.333,,29.338522
2005,GBR,2.790654735,34.8,50.333,,29.709032
2006,GBR,2.189821288,34.8,50.333,,34.191841
2007,GBR,2.930911333,34.8,50.333,,35.536041
2008,GBR,-0.049411655,34.8,62.485,,35.216167
2009,GBR,-4.587408196,34.8,75.875,,36.984959
2010,GBR,2.260544618,34.8,86.453,,38.187191
2011,GBR,0.851437737,34.8,100.177,,39.412373
2012,GBR,1.528260345,34.8,103.678,,40.977753
2013,GBR,1.71846962,34.8,99.525,,41.891979
2014,GBR,3.160173493,34.8,109.116,,42.217449
2015,GBR,2.140405611,34.8,108.796,,44.197987
2016,GBR,2.206520216,34.8,115.907,,45.766762
2017,GBR,3.023222179,34.8,115.351,,45.744305
2018,GBR,1.551330962,34.8,111.854,,45.781677
2019,GBR,1.256299012,34.8,114.396,,47.59808349609375
2020,GBR,-10.047896643,34.8,145.919,,49.8135986328125
2021,GBR,8.543111844,34.8,135.461,,50.48603820800781
2022,GBR,5.149703902,45.849999999999994,97.164,,51.54093933105469
2023,GBR,0.271650026,56.9,96.593,,53.0766487121582
2024,GBR,1.039581944,56.9,91.603,,53.84297180175781
2013,GEO,,,,66.473,
2014,GEO,,,,69.722,
2015,GEO,,,,72.736,
2016,GEO,,,,72.014,
2017,GEO,,,,72.953,
2018,GEO,,,,75.666,
2019,GEO,,,,79.08,
2020,GEO,,,,79.653,
2021,GEO,,,,76.706,
2022,GEO,,,,77.696,
2023,GEO,,,,78.022,
2024,GEO,,,,78.461,
1996,GRC,,,,,
1998,GRC,,,,,
2000,GRC,4.137827139,53.4,114.683,,17.672335
2002,GRC,4.683137135,53.4,114.683,,18.793383
2003,GRC,5.796823085,53.4,114.683,,19.299871
2004,GRC,5.377866207,53.4,114.683,,21.286716
2005,GRC,1.183506254,53.4,114.683,,21.472097
2006,GRC,6.443397731,53.4,114.683,,22.428827
2007,GRC,3.50687005,53.4,114.683,,22.893152
2008,GRC,0.057473855,53.4,119.247,,23.535585
2009,GRC,-4.119276164,53.4,137.374,,23.656685
2010,GRC,-5.693741532,53.4,130.668,,24.744848
2011,GRC,-9.876778772,53.4,113.482,,26.112072
2012,GRC,-8.331134345,53.4,169.329,,26.719267
2013,GRC,-2.272116658,53.4,183.198,,27.423178
2014,GRC,0.792224769,53.4,184.325,,28.105659
2015,GRC,-0.228301491,53.4,185.291,,29.057495
2016,GRC,-0.031795342,53.4,189.048,,30.231607
2017,GRC,1.47312467,53.4,192.507,,31.027514
2018,GRC,2.06467242,53.4,198.238,,31.739904
2019,GRC,2.277180758,53.4,198.326,,31.890486
2020,GRC,-9.196231625,53.4,233.197,,32.744011
2021,GRC,8.654498138,53.4,220.349,,34.556225
2022,GRC,5.521985394,53.4,192.4,,35.10413
2023,GRC,2.135911214,53.4,180.337,,34.32847595
2024,GRC,2.086574785,53.4,169.93,,35.29206466674805
1996,GTM,,,,,
1998,GTM,,,,,
2000,GTM,,,,,
2002,GTM,,,,,
2003,GTM,,,,,
2004,GTM,,,,,
2005,GTM,,,,,
2006,GTM,,,,,
2007,GTM,,,,,
2008,GTM,,,,,
2009,GTM,,,,,
2010,GTM,,,,,
2011,GTM,,,,,
2012,GTM,,,,,
2013,GTM,,,,,
2014,GTM,,,,,
2015,GTM,,,,,
2016,GTM,,,,,
2017,GTM,,,,,
2018,GTM,,,,,
2019,GTM,,,,,
1996,HND,,,,,
1998,HND,,,,,
2000,HND,,,,,
2002,HND,,,,,
2003,HND,,,,,
2004,HND,,,,,
2005,HND,,,,,
2006,HND,,,,,
2007,HND,,,,,
2008,HND,,,,,
2009,HND,,,,,
2010,HND,,,,,
2011,HND,,,,,
2012,HND,,,,,
2013,HND,,,,,
2014,HND,,,,,
2015,HND,,,,,
2016,HND,,,,,
2017,HND,,,,,
2018,HND,,,,,
2019,HND,,,,,
2000,HRV,,,45.014,48.345,22.7814579
2002,HRV,,,45.014,54.45,22.7814579
2003,HRV,,,45.014,50.697,22.7814579
2004,HRV,,,45.014,51.876,22.7814579
2005,HRV,,,45.014,52.595,22.7814579
2006,HRV,,,45.014,49.17,22.7814579
2007,HRV,,,45.014,51.805,22.7814579
2008,HRV,,,47.419,54.755,22.7814579
2009,HRV,,,58.074,46.044,22.7814579
2010,HRV,,,67.5,46.696,22.7814579
2011,HRV,,,74.132,49.641,22.7814579
2012,HRV,,,80.765,49.847,22.7814579
2013,HRV,,,89.924,47.436,22.7814579
2014,HRV,,,97.658,44.206,22.7814579
2015,HRV,,,101.095,48.791,22.7814579
2016,HRV,,,98.529,48.43,22.7814579
2017,HRV,,,92.155,53.157,23.58102226190592
2018,HRV,,,90.312,52.695,24.380586623811848
2019,HRV,,,88.177,56.216,25.18015098571777
2020,HRV,,,106.556,53.564,25.94896459678833
2021,HRV,,,98.324,54.539,26.717778207858885
2022,HRV,,,89.406,60.303,27.48659181892944
2023,HRV,,,80.537,55.721,28.25540543
2024,HRV,,,75.662,59.929,30.42826271057129
1998,HUN,,,,,
2000,HUN,4.409375564,,71.895,54.978,14.041859
2002,HUN,4.730064081,,71.895,56.885,14.211662
2003,HUN,3.938779069,,71.895,62.057,15.416001
2004,HUN,4.963123521,,71.895,60.955,16.748745
2005,HUN,4.300283783,,71.895,62.254,17.083904
2006,HUN,3.933931966,,71.895,61.819,17.699047
2007,HUN,0.332354122,,71.895,60.362,18.048761
2008,HUN,0.993437376,,75.793,62.589,19.197906
2009,HUN,-6.740165465,,85.076,57.574,19.86219
2010,HUN,1.067950491,,86.243,56.93,20.121918
2011,HUN,1.916709874,,95.295,50.273,21.124001
2012,HUN,-1.339485081,,98.682,50.146,22.046715
2013,HUN,2.032169432,,97.229,50.122,22.505821
2014,HUN,4.334354183,,100.559,59.845,23.356073
2015,HUN,3.65981484,,98.798,53.875,24.242552
2016,HUN,2.438642203,,98.424,55.823,23.713329
2017,HUN,4.124184475,,93.105,62.645,24.054041
2018,HUN,5.606136822,,86.599,58.123,25.101177
2019,HUN,5.07718651,,83.599,69.712,25.981535
2020,HUN,-4.338726491,,96.496,56.618,27.203154
2021,HUN,7.222916124,,88.295,54.121,29.29541
2022,HUN,4.152380579,,77.583,64.206,29.40613174
2023,HUN,-0.817107711,,81.726,62.087,29.81768417
2024,HUN,0.709070081,,82.007,48.943,31.10090255737305
2000,IDN,4.920041386,,30.713,,8.1296101
2002,IDN,4.499475391,,30.713,,8.1296101
2003,IDN,4.780369122,,30.713,,8.1296101
2004,IDN,5.030873945,,30.713,,8.1296101
2005,IDN,5.692571304,,30.713,,5.4441252
2006,IDN,5.500951785,,30.713,,6.1217303
2007,IDN,6.345022245,,30.713,,6.8957992
2008,IDN,6.013702503,,30.713,,6.4554873
2009,IDN,4.701768517,,30.713,,7.5285029
2010,IDN,6.377625686,,30.713,,7.9779863
2011,IDN,6.169784208,,30.713,,8.1564999
2012,IDN,6.030050653,,30.713,,9.007103
2013,IDN,5.557263689,,30.713,,9.3885174
2014,IDN,5.006668426,,30.713,,9.6783018
2015,IDN,4.8763223,,30.713,,10.567531
2016,IDN,5.033069183,,30.713,,11.33754253
2017,IDN,5.069785901,,32.51,,11.8575716
2018,IDN,5.17429154,,33.281,,12.40138626
2019,IDN,5.01928768,,33.705,,12.4145174
2020,IDN,-2.065511829,,42.817,,12.79949379
2021,IDN,3.702885628,,44.911,,13.17068005
2022,IDN,5.307197227,,44.911,,13.05759525
2023,IDN,5.048831179,,44.911,,13.05759525
2024,IDN,5.032574771,,44.911,,13.05759525
2000,IND,9.39265,,,,10.595189
2002,IND,9.39265,,,,10.595189
2003,IND,9.39265,,,,10.595189
2004,IND,9.39265,,,,10.595189
2005,IND,9.39265,,,,10.595189
2006,IND,9.39265,,,,10.595189
2007,IND,10.07771,,,,10.595189
2008,IND,6.18689,,,,10.595189
2009,IND,5.0377,,,,10.595189
2010,IND,10.99734,,,,10.595189
2011,IND,7.87178,,,,10.595189
2012,IND,4.92565,,,,7.1028476
2013,IND,6.12592,,,,7.908828993333334
2014,IND,6.96291,,,,8.714810386666667
2015,IND,7.48005,,,,9.52079178
2016,IND,9.0021,,,,10.326773173333333
2017,IND,6.09917,,,,11.132754566666666
2018,IND,7.27671,,,,11.93873596
2019,IND,4.59265,,,,12.63517094
2020,IND,-5.93541,,,,13.03940868
2021,IND,9.41018,,,,13.1385107
2022,IND,6.96709,,,,12.93741798
2023,IND,8.82677,,,,14.24630547
2024,IND,7.2379,,,,14.24630547
1996,IRL,,,,,
1998,IRL,,,,,
2000,IRL,9.403524545,0.2,27.475,85.432,21.613003
2002,IRL,5.899366512,0.2,27.475,88.084,24.814322
2003,IRL,3.013838371,0.2,27.475,90.261,26.308289
2004,IRL,6.788138906,0.2,27.475,91.608,27.820133
2005,IRL,5.739782453,0.2,27.475,89.647,29.074234
2006,IRL,4.987854669,0.2,27.475,90.745,31.095585
2007,IRL,5.310117,0.2,27.475,87.548,32.39011
2008,IRL,-4.484069822,0.2,47.291,89.991,33.902611
2009,IRL,-5.095781699,0.2,67.47,87.797,35.822323
2010,IRL,1.682972202,0.2,83.449,87.462,37.584061
2011,IRL,1.608866824,0.2,109.933,90.312,38.162312
2012,IRL,-0.405029598,0.2,128.334,83.677,39.69788
2013,IRL,2.192937584,0.2,131.154,91.506,41.47068
2014,IRL,9.385793374,0.2,122.619,86.012,40.967049
2015,IRL,24.623985534,0.2,89.383,88.653,42.806118
2016,IRL,1.222716574,0.2,87.289,68.951,45.104263
2017,IRL,10.108857592,0.2,76.644,66.021,45.65897
2018,IRL,7.688659517,0.2,74.397,67.576,46.935135
2019,IRL,4.972880077,0.2,68.778,68.673,47.306835
2020,IRL,7.153695085,0.2,71.433,71.125,49.943962
2021,IRL,16.258188066,0.2,62.867,76.997,53.708744
2022,IRL,7.511138847,20.9,45.103,79.086,53.45256805419922
2023,IRL,-2.536374087,41.6,44.639,77.761,54.54404449462891
2024,IRL,2.599466836,41.6,38.486,79.533,57.54948806762695
1996,ISL,,,,,
1998,ISL,,,,,
2000,ISL,4.905182106,50.4,72.434,30.567,27.861868
2002,ISL,0.54228672,50.4,72.434,28.813,27.861868
2003,ISL,2.281369743,50.4,72.434,27.848,27.861868
2004,ISL,7.622605186,50.4,72.434,31.955,27.94356
2005,ISL,7.029340622,50.4,72.434,31.224,29.471401
2006,ISL,5.67161248,50.4,72.434,25.98,30.411818
2007,ISL,8.741329411,50.4,72.434,22.832,30.804794
2008,ISL,1.699610744,50.4,115.448,21.2,31.591888
2009,ISL,-8.321464138,50.4,134.4,20.106,32.907246
2010,ISL,-2.221818454,50.4,138.176,13.864,31.298735
2011,ISL,1.37999669,50.4,143.627,13.39,32.616898
2012,ISL,1.169311755,50.4,139.096,13.694,33.888733
2013,ISL,3.596956986,50.4,127.729,13.505,34.277187
2014,ISL,1.913816107,50.4,121.717,13.955,35.608643
2015,ISL,3.7685903,50.4,102.085,16.418,36.97718
2016,ISL,6.218087661,50.4,87.488,18.941,38.100773
2017,ISL,3.485066958,50.4,76.909,18.37,39.043491
2018,ISL,4.660770332,50.4,68.137,19.143,40.279774
2019,ISL,1.138212284,50.4,70.929,16.106,40.948925
2020,ISL,-6.645878183,50.4,83.183,11.966,40.643898
2021,ISL,5.180571979,50.4,80.414,15.132,43.06255
2022,ISL,8.857299035,49.75,73.248,17.336,43.56216812
2023,ISL,5.032259731,49.1,68.57,16.978,44.46171188
2024,ISL,-1.282875728,49.1,66.558,16.807,44.46171188
2000,ISR,8.688871206,,78.682,,42.090389
2002,ISR,-0.105185102,,78.682,,42.090389
2003,ISR,1.317722694,,78.682,,42.89489
2004,ISR,4.690071268,,78.682,,42.971357499999996
2005,ISR,4.642416785,,78.682,,43.047825
2006,ISR,5.392158398,,78.682,,43.3174475
2007,ISR,6.326629204,,78.682,,43.58707
2008,ISR,3.35739686,,79.667,,43.980537
2009,ISR,1.097661179,,82.616,,44.880913
2010,ISR,5.512461273,,79.469,,45.560074
2011,ISR,5.666041258,,77.705,,46.396889
2012,ISR,2.396607274,,78.844,,46.441711
2013,ISR,4.126886074,,77.006,,47.421043
2014,ISR,3.996527032,,77.72,,48.53273
2015,ISR,1.964983817,,78.503,,48.824478
2016,ISR,4.182277912,,77.112,,49.895348
2017,ISR,4.417333468,,73.879,,50.91605
2018,ISR,4.212331643,,72.05,,50.201576
2019,ISR,3.507693424,,74.651,,50.246292
2020,ISR,-1.604183814,,86.799,,50.12072
2021,ISR,9.335349098,,82.853,,49.688583
2022,ISR,6.207852217,,68.458,,50.61956787
2023,ISR,1.929305298,,68.309,,50.33946991
2024,ISR,0.630180628,,68.16,,50.53918838500977
1996,ITA,,,,,
1998,ITA,,,,,
2000,ITA,3.882092354,46.7,109.755,86.523,9.3770475
2002,ITA,0.269941113,46.7,109.755,85.589,10.367989
2003,ITA,0.066625688,46.7,109.755,82.995,10.460108
2004,ITA,1.474017001,46.7,109.755,84.36,11.59316
2005,ITA,0.762383939,46.7,109.755,83.348,12.224514
2006,ITA,1.799513863,46.7,109.755,85.867,12.872448
2007,ITA,1.462340549,46.7,109.755,83.002,13.578119
2008,ITA,-1.023096758,46.7,112.129,82.804,14.357011
2009,ITA,-5.30523125,46.7,125.046,80.777,14.510798
2010,ITA,1.529156596,46.7,123.832,82.571,14.802574
2011,ITA,0.695485083,46.7,116.961,81.353,14.935372
2012,ITA,-3.125210652,46.7,135.133,79.109,15.708264
2013,ITA,-1.818074751,46.7,142.801,76.736,16.289694
2014,ITA,-0.001427755,46.7,154.841,75.811,16.910578
2015,ITA,0.885656472,46.7,155.859,77.03,17.546457
2016,ITA,1.236233015,46.7,153.176,77.653,17.723593
2017,ITA,1.603767865,46.7,150.633,76.979,18.669672
2018,ITA,0.826596707,46.7,145.844,76.338,19.368793
2019,ITA,0.429140683,46.7,152.884,77.484,19.695461
2020,ITA,-8.868164583,46.7,181.381,73.454,19.987385
2021,ITA,8.931030029,46.7,169.047,73.416,19.983055
2022,ITA,4.821121994,46.7,145.096,79.49,20.322079
2023,ITA,0.922770855,46.7,147.473,75.356,21.58254433
2024,ITA,0.783029394,46.7,147.979,73.884,22.31502723693848
1996,JPN,,,,,
1998,JPN,,,,,
2000,JPN,2.978305696,23.5,153.206,,33.615494
2002,JPN,0.085008749,23.5,153.206,,36.575481
2003,JPN,1.380109358,23.5,153.206,,37.422066
2004,JPN,2.112948237,23.5,153.206,,38.693394
2005,JPN,1.84830057,23.5,153.206,,39.939026
2006,JPN,1.546308139,23.5,153.206,,40.464294
2007,JPN,1.728341615,23.5,153.206,,41.024883
2008,JPN,-1.166604027,23.5,158.574,,42.842262
2009,JPN,-5.935941138,23.5,178.947,,43.764038
2010,JPN,4.136455892,23.5,183.025,,44.809975
2011,JPN,-0.200357853,23.5,198.697,,46.364063
2012,JPN,1.64893453,23.5,207.247,,46.619377
2013,JPN,1.997257921,23.5,209.531,,47.311993
2014,JPN,0.9059339,23.5,217.044,,48.185074
2015,JPN,1.799995443,23.5,220.698,,49.541573
2016,JPN,0.70495084,23.5,220.111,,50.496956
2017,JPN,1.623468549,23.5,219.866,,51.440529
2018,JPN,0.834143846,23.5,223.899,,51.928062
2019,JPN,-0.308496921,23.5,225.311,,52.67799
2020,JPN,-4.283279427,23.5,246.677,,54.027344
2021,JPN,3.564195315,23.5,243.816,,55.555557
2022,JPN,1.331664927,23.5,242.438,,56.12512207
2023,JPN,0.720785181,23.5,227.994,,55.98620605
2024,JPN,-0.168448096,23.5,212.291,,57.0161018371582
2000,LTU,3.418620227,,19.388,57.776,41.801403
2002,LTU,6.719840348,,19.388,40.61,35.700013
2003,LTU,10.551897513,,19.388,42.663,32.649318
2004,LTU,6.502034944,,19.388,45.521,29.598623
2005,LTU,7.731446161,,19.388,55.332,26.547928
2006,LTU,7.395480954,,19.388,60.351,26.751383
2007,LTU,11.077928962,,19.388,59.111,28.931429
2008,LTU,2.599460544,,17.125,56.016,30.408518
2009,LTU,-14.838610713,,34.082,48.045,30.958277
2010,LTU,0.427199271,,46.104,79.045,32.440029
2011,LTU,6.323636619,,46.095,78.604,33.489258
2012,LTU,4.382904807,,51.513,77.534,34.05378
2013,LTU,4.046915411,,48.234,75.556,35.19833
2014,LTU,3.772542639,,52.906,74.935,36.668087
2015,LTU,2.832806305,,53.196,75.452,38.724106
2016,LTU,2.671922091,,50.986,74.784,39.732628
2017,LTU,4.612243509,,47.104,71.965,40.273941
