year,country,Governance score (0-100)
2020,LUX,85.7963959
2020,LVA,73.05085059999999
2020,MEX,55.246412199999995
2020,MKD,55.231795899999995
2020,MLT,77.1710923
2020,NLD,88.5328085
2020,NOR,91.08014879999999
2020,NZL,87.5648509
2020,PER,63.223873399999995
2020,POL,65.37818299999999
2020,PRT,80.9614103
2020,ROU,66.4086578
2020,RUS,41.019984799999996
2020,SAU,29.8181276
2020,SGP,59.518887
2020,SVK,74.14503619999999
2020,SVN,74.8687501
2020,SWE,88.3222763
2020,TUR,40.158031
2020,USA,73.5834356
2020,ZAF,65.73652369999999
2021,ARG,66.012587
2021,AUS,81.9711062
2021,AUT,82.9455152
2021,BEL,83.8366072
2021,BGR,60.179759999999995
2021,BRA,58.185612199999994
2021,CAN,82.6248889
2021,CHE,86.22363159999999
2021,CHL,74.270095
2021,CHN,28.605562199999998
2021,COL,56.676759399999995
2021,CRI,76.5700463
2021,CYP,72.7343496
2021,CZE,75.06128629999999
2021,DEU,84.4494113
2021,DNK,90.3144289
2021,ESP,76.7746749
2021,EST,81.46279539999999
2021,FIN,90.3489508
2021,FRA,77.2412738
2021,GBR,79.48010289999999
2021,GRC,70.8235136
2021,HRV,67.19121679999999
2021,HUN,58.2540592
2021,IDN,57.2686095
2021,IND,55.1745242
2021,IRL,84.48125189999999
2021,ISL,82.31089949999999
2021,ISR,66.0797755
2021,ITA,74.7077693
2021,JPN,76.0165966
2021,LTU,76.704518
2021,LUX,86.18547799999999
2021,LVA,74.1953506
2021,MEX,53.808532
2021,MLT,74.5309784
2021,NLD,87.0008192
2021,NOR,91.5816248
2021,NZL,87.32158199999999
2021,PER,60.620840199999996
2021,POL,63.3152889
2021,PRT,80.7009558
2021,ROU,66.3516032
2021,RUS,39.4565488
2021,SAU,30.2204241
2021,SGP,59.6478191
2021,SVK,74.15345669999999
2021,SVN,73.2424346
2021,SWE,87.7493901
2021,TUR,39.2912763
2021,USA,72.3867309
2021,ZAF,68.0598059
2022,ARG,65.5463784
2022,AUS,82.7671019
2022,AUT,82.6729525
2022,BEL,83.8191327
2022,BGR,60.3184987
2022,BRA,57.3819696
2022,CAN,82.6946626
2022,CHE,86.3320561
2022,CHL,74.52441139999999
2022,CHN,28.552708199999998
2022,COL,57.3542597
2022,CRI,76.2945712
2022,CYP,72.4547001
2022,CZE,75.836398
2022,DEU,84.1299384
2022,DNK,90.3305977
2022,ESP,76.8995079
2022,EST,81.65597029999999
2022,FIN,90.2348906
2022,FRA,77.4969169
2022,GBR,79.9192229
2022,GRC,70.71225729999999
2022,HRV,67.2458369
2022,HUN,57.6320347
2022,IDN,57.302578399999994
2022,IND,55.1293486
2022,IRL,84.8842327
2022,ISL,81.9022059
2022,ISR,65.8258984
2022,ITA,75.0405073
2022,JPN,76.09673
2022,LTU,77.545047
2022,LUX,86.49851699999999
2022,LVA,75.5200195
2022,MEX,52.639392
2022,MLT,74.7035494
2022,NLD,87.15313809999999
2022,NOR,90.77894669999999
2022,NZL,87.3088472
2022,PER,59.337624299999995
2022,POL,63.418413599999994
2022,PRT,79.7155727
2022,ROU,65.9693226
2022,RUS,36.459524099999996
2022,SAU,30.4050823
2022,SGP,59.5323639
2022,SVK,73.4727604
2022,SVN,73.92719679999999
2022,SWE,87.509648
2022,TUR,37.673761
2022,USA,72.9996786
2022,ZAF,66.7315227
2023,ARG,65.5332743
2023,AUS,83.3531587
2023,AUT,81.9278715
2023,BEL,83.37000309999999
2023,BGR,61.393015
2023,BRA,61.208116999999994
2023,CAN,83.3014896
2023,CHE,85.2919917
2023,CHL,74.8457834
2023,CHN,28.0278575
2023,COL,57.3811943
2023,CRI,76.0739593
2023,CYP,72.57992519999999
2023,CZE,76.79066519999999
2023,DEU,84.705289
2023,DNK,90.47685369999999
2023,ESP,77.0174292
2023,EST,81.3059013
2023,FIN,89.13570279999999
2023,FRA,77.4023509
2023,GBR,78.761785
2023,GRC,71.37800299999999
2023,HRV,67.86142389999999
2023,HUN,56.0300739
2023,IDN,56.498207699999995
2023,IND,54.3472936
2023,IRL,85.3236572
2023,ISL,81.521777
2023,ISR,64.2038955
2023,ITA,75.86687859999999
2023,JPN,76.6083575
2023,LTU,77.65569769999999
2023,LUX,86.0393392
2023,LVA,76.3204346
2023,MEX,52.442975499999996
2023,MLT,73.6772822
2023,NLD,86.60736849999999
2023,NOR,90.68392569999999
2023,NZL,86.8865682
2023,PER,59.4366918
2023,POL,64.0256519
2023,PRT,79.7966564
2023,ROU,65.5592795
2023,SAU,29.5052934
2023,SGP,58.065931899999995
2023,SVK,73.87735839999999
2023,SVN,74.8088794
2023,SWE,87.1358841
2023,TUR,37.8996709
2023,USA,71.96469689999999
2023,ZAF,66.6886049
2024,ARG,63.597359
2024,AUS,83.31878209999999
2024,AUT,81.44823679999999
2024,BEL,83.05420389999999
2024,BGR,60.5840325
2024,BRA,62.3883763
2024,CAN,83.1660553
2024,CHE,85.5924866
2024,CHL,74.2500039
2024,CHN,27.9142454
2024,COL,57.454195399999996
2024,CRI,74.5525589
2024,CYP,72.3797719
2024,CZE,78.8095441
2024,DEU,84.8208684
2024,DNK,90.0154146
2024,ESP,76.9498381
2024,EST,81.60649959999999
2024,FIN,89.2911196
2024,FRA,76.95378319999999
2024,GBR,79.6131796
2024,GRC,70.5336147
2024,HRV,68.2024792
2024,HUN,56.3639304
2024,IDN,53.7787497
2024,IND,55.4677802
2024,IRL,85.5124618
2024,ISL,81.7864479
2024,ISR,62.0152058
2024,ITA,75.530479
2024,JPN,76.3842312
2024,LTU,78.24859099999999
2024,LUX,85.99661909999999
2024,LVA,76.59116829999999
2024,MEX,50.9282349
2024,MLT,72.9801616
2024,NLD,85.79246309999999
2024,NOR,90.6189722
2024,NZL,86.41504239999999
2024,PER,57.6469083
2024,POL,70.0140428
2024,PRT,78.99231379999999
2024,ROU,63.629008799999994
2024,SAU,29.7683225
2024,SVK,73.12977289999999
2024,SVN,75.3519851
2024,SWE,87.08994179999999
2024,TUR,37.6897898
2024,USA,72.3731718
2024,ZAF,67.47814389999999
