Country,Year,Value
AUT,2014,5.62
BEL,2014,8.523
CHL,2014,6.498
COL,2014,9.397
CRI,2014,9.62
CZE,2014,6.108
DNK,2014,6.825
EST,2014,7.321
FIN,2014,8.531
FRA,2014,10.28
DEU,2014,4.976
GRC,2014,26.491
HUN,2014,7.51
ISL,2014,5.404
IRL,2014,11.833
ISR,2014,5.89
ITA,2014,12.683
JPN,2014,3.612
KOR,2014,3.497
LVA,2014,10.846
LTU,2014,10.698
LUX,2014,5.852
MEX,2014,4.831
NLD,2014,8.318
NZL,2014,5.429
NOR,2014,3.484
POL,2014,8.99
SVK,2014,13.18
SVN,2014,9.668
ESP,2014,24.441
SWE,2014,7.931
CHE,2014,4.826
TUR,2014,9.902
GBR,2014,6.235
USA,2014,6.167
EU19OECD,2014,11.659
OECD_REP,2014,8.659
BRA,2014,6.878
BGR,2014,11.424
CYP,2014,16.088
IDN,2014,5.822
MLT,2014,5.725
MKD,2014,28.03
ROU,2014,6.802
RUS,2014,5.156
ZAF,2014,24.89
AUS,2015,6.055
AUT,2015,5.723
BEL,2015,8.482
CHL,2015,6.332
COL,2015,9.19
CRI,2015,9.613
CZE,2015,5.048
DNK,2015,6.082
EST,2015,6.164
FIN,2015,9.265
FRA,2015,10.351
DEU,2015,4.624
GRC,2015,24.897
HUN,2015,6.627
ISL,2015,4.501
IRL,2015,9.869
ISR,2015,5.251
ITA,2015,11.896
JPN,2015,3.349
KOR,2015,3.592
LVA,2015,9.873
LTU,2015,9.12
LUX,2015,6.669
MEX,2015,4.336
NLD,2015,7.866
NZL,2015,5.415
NOR,2015,4.296
POL,2015,7.501
SVK,2015,11.473
SVN,2015,8.962
ESP,2015,22.057
SWE,2015,7.39
CHE,2015,4.801
TUR,2015,10.304
GBR,2015,5.252
USA,2015,5.281
OECD_REP,2015,8.089
BRA,2015,8.729
BGR,2015,9.143
CYP,2015,14.91
IDN,2015,5.99
MLT,2015,5.379
MKD,2015,26.068
ROU,2015,6.812
RUS,2015,5.567
ZAF,2015,25.15
AUS,2013,5.663
AUT,2013,5.335
BEL,2013,8.425
CHL,2013,6.089
COL,2013,9.901
CRI,2013,9.381
CZE,2013,6.953
DNK,2013,7.241
EST,2013,8.596
FIN,2013,8.12
FRA,2013,10.295
DEU,2013,5.231
GRC,2013,27.466
HUN,2013,9.849
ISL,2013,5.841
IRL,2013,13.711
ISR,2013,6.208
ITA,2013,12.149
JPN,2013,4.058
KOR,2013,3.096
LVA,2013,11.867
LTU,2013,11.77
LUX,2013,5.848
MEX,2013,4.943
NLD,2013,8.187
NZL,2013,5.839
NOR,2013,3.423
POL,2013,10.326
SVK,2013,14.216
SVN,2013,10.103
ESP,2013,26.094
SWE,2013,8.027
CHE,2013,4.747
