Country,Year,gdp_growth,shock_id,window_start,window_end
SVN,2013,-0.823777368518045,2019,2012,2019
SVN,2014,2.76283319601542,2019,2012,2019
SVN,2015,2.39330663899719,2019,2012,2019
SVN,2016,3.03441589079787,2019,2012,2019
SVN,2017,5.17440277397358,2019,2012,2019
SVN,2018,4.3790831902376,2019,2012,2019
SVN,2019,3.50525206828495,2019,2012,2019
SWE,2012,-0.414397702454402,2019,2012,2019
SWE,2013,1.13766671801426,2019,2012,2019
SWE,2014,2.29577238758285,2019,2012,2019
SWE,2015,4.38824673608589,2019,2012,2019
SWE,2016,2.13117914731152,2019,2012,2019
SWE,2017,1.88282184966647,2019,2012,2019
SWE,2018,1.77025535467721,2019,2012,2019
SWE,2019,2.60823012869525,2019,2012,2019
TUR,2012,4.80762704162723,2019,2012,2019
TUR,2013,8.48825683496242,2019,2012,2019
TUR,2014,4.60079453820135,2019,2012,2019
TUR,2015,5.80557377395959,2019,2012,2019
TUR,2016,3.32366512235605,2019,2012,2019
TUR,2017,7.82585723703042,2019,2012,2019
TUR,2018,3.46815312721414,2019,2012,2019
TUR,2019,1.30162360375296,2019,2012,2019
USA,2012,2.289113386319,2019,2012,2019
USA,2013,2.11783009786468,2019,2012,2019
USA,2014,2.5238198137262,2019,2012,2019
USA,2015,2.94555045599772,2019,2012,2019
USA,2016,1.81945147620521,2019,2012,2019
USA,2017,2.45762230175086,2019,2012,2019
USA,2018,2.96650506916597,2019,2012,2019
USA,2019,2.58382533018888,2019,2012,2019
ZAF,2012,2.39622780073541,2019,2012,2019
ZAF,2013,2.48546067325718,2019,2012,2019
ZAF,2014,1.41382496924504,2019,2012,2019
ZAF,2015,1.32188055606757,2019,2012,2019
ZAF,2016,0.66455528494617,2019,2012,2019
ZAF,2017,1.15792237724799,2019,2012,2019
ZAF,2018,1.55679665046402,2019,2012,2019
ZAF,2019,0.259935577075867,2019,2012,2019
